"sent_date" "journal" "publication_date"
"169" 2011-02-01 07:45:15 NA Oct 2010
"170" 2011-02-01 07:45:15 NA Oct 2010
"171" 2011-02-01 07:45:15 NA Oct 2010
"172" 2011-02-01 07:45:15 NA Oct 2010
"173" 2011-02-01 07:45:15 NA Oct 2010
"174" 2011-02-01 07:45:15 NA Oct 2010
"175" 2011-02-01 07:45:15 NA Oct 2010
"176" 2011-02-01 07:45:15 NA Oct 2010
"177" 2011-02-01 07:45:15 NA Oct 2010
"178" 2011-02-01 07:45:15 NA Oct 2010
"179" 2011-02-01 07:45:15 NA Oct 2010
"180" 2011-02-01 07:45:15 NA Oct 2010
"181" 2011-02-01 07:45:15 NA Oct 2010
"182" 2011-02-01 07:45:15 NA Oct 2010
"183" 2011-02-01 07:45:15 NA Oct 2010
"184" 2011-02-01 07:45:15 NA Oct 2010
"185" 2011-02-01 07:45:15 NA Oct 2010
"186" 2011-02-01 07:45:15 NA Oct 2010
"187" 2011-02-01 07:45:15 NA Oct 2010
"188" 2011-02-01 07:45:15 NA Oct 2010
"189" 2011-02-01 07:45:15 NA Oct 2010
"190" 2011-02-01 07:45:15 NA Oct 2010
"191" 2011-02-01 07:45:15 NA Oct 2010
"192" 2011-02-01 07:45:15 NA Oct 2010
"193" 2011-02-01 07:45:15 NA Oct 2010
"194" 2011-02-01 07:45:15 NA Oct 2010
"195" 2011-02-01 07:45:15 NA Oct 2010
"196" 2011-02-01 07:45:15 NA Oct 2010
"197" 2011-02-01 07:45:15 NA Oct 2010
"198" 2011-02-01 07:45:15 NA Oct 2010
"199" 2011-02-01 07:45:15 NA Oct 2010
"200" 2011-02-01 07:45:15 NA Oct 2010
"201" 2011-02-01 07:45:15 NA Oct 2010
"202" 2011-02-01 07:45:15 NA Oct 2010
"203" 2011-02-01 07:45:15 NA Oct 2010
"204" 2011-02-01 07:45:15 NA Oct 2010
"205" 2011-02-01 07:45:15 NA Oct 2010
"206" 2011-02-01 07:45:15 NA Oct 2010
"207" 2011-02-01 07:45:16 NA Oct 2010
"208" 2011-02-01 07:45:16 NA Oct 2010
"209" 2011-02-01 07:45:16 NA Oct 2010
